instant_days,dteday,season_days,yr_days,mnth_days,holiday_days,weekday_days,workingday_days,weathersit_days,temp_days,atemp_days,hum_days,windspeed_days,casual_days,registered_days,cnt_days,instant_hourly,yr_hourly,mnth_hourly,hr,holiday_hourly,weekday_hourly,workingday_hourly,weathersit_hourly,hum_hourly,casual_hourly,registered_hourly,cnt_hourly
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4863,0,7,12,0,2,1,1,0.28,25,122,147
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4864,0,7,13,0,2,1,1,0.32,43,139,182
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4865,0,7,14,0,2,1,1,0.3,46,101,147
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4866,0,7,15,0,2,1,1,0.28,49,114,163
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4867,0,7,16,0,2,1,1,0.36,41,213,254
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4868,0,7,17,0,2,1,1,0.36,72,465,537
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4869,0,7,18,0,2,1,1,0.39,68,478,546
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4870,0,7,19,0,2,1,1,0.43,69,329,398
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4871,0,7,20,0,2,1,1,0.46,47,243,290
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4872,0,7,21,0,2,1,1,0.49,45,222,267
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4873,0,7,22,0,2,1,1,0.55,27,131,158
207,2011-07-26,3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,750,3840,4590,4874,0,7,23,0,2,1,1,0.58,18,71,89
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4875,0,7,0,0,3,1,2,0.52,19,26,45
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4876,0,7,1,0,3,1,1,0.49,1,9,10
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4877,0,7,2,0,3,1,1,0.52,1,5,6
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4878,0,7,3,0,3,1,1,0.58,0,4,4
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4879,0,7,4,0,3,1,1,0.51,1,3,4
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4880,0,7,5,0,3,1,1,0.54,0,18,18
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4881,0,7,6,0,3,1,1,0.54,4,119,123
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4882,0,7,7,0,3,1,1,0.48,34,313,347
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4883,0,7,8,0,3,1,1,0.42,28,405,433
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4884,0,7,9,0,3,1,1,0.35,27,189,216
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4885,0,7,10,0,3,1,1,0.33,32,82,114
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4886,0,7,11,0,3,1,1,0.31,42,94,136
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4887,0,7,12,0,3,1,1,0.3,37,132,169
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4888,0,7,13,0,3,1,1,0.3,29,151,180
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4889,0,7,14,0,3,1,1,0.28,20,107,127
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4890,0,7,15,0,3,1,1,0.26,37,103,140
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4891,0,7,16,0,3,1,1,0.25,40,228,268
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4892,0,7,17,0,3,1,1,0.26,81,491,572
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4893,0,7,18,0,3,1,1,0.28,78,463,541
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4894,0,7,19,0,3,1,1,0.29,87,288,375
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4895,0,7,20,0,3,1,1,0.45,55,239,294
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4896,0,7,21,0,3,1,1,0.48,49,196,245
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4897,0,7,22,0,3,1,1,0.48,37,143,180
208,2011-07-27,3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,755,3901,4656,4898,0,7,23,0,3,1,1,0.45,16,93,109
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4899,0,7,0,0,4,1,1,0.51,14,31,45
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4900,0,7,1,0,4,1,1,0.51,3,26,29
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4901,0,7,2,0,4,1,1,0.54,2,5,7
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4902,0,7,3,0,4,1,1,0.54,0,5,5
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4903,0,7,4,0,4,1,1,0.61,0,6,6
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4904,0,7,5,0,4,1,1,0.65,1,26,27
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4905,0,7,6,0,4,1,1,0.7,6,110,116
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4906,0,7,7,0,4,1,1,0.7,27,278,305
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4907,0,7,8,0,4,1,1,0.66,47,409,456
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4908,0,7,9,0,4,1,1,0.59,21,189,210
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4909,0,7,10,0,4,1,1,0.55,30,86,116
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4910,0,7,11,0,4,1,1,0.56,41,113,154
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4911,0,7,12,0,4,1,1,0.53,35,151,186
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4912,0,7,13,0,4,1,1,0.47,26,126,152
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4913,0,7,14,0,4,1,2,0.49,27,111,138
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4914,0,7,15,0,4,1,1,0.5,22,124,146
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4915,0,7,16,0,4,1,1,0.47,42,214,256
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4916,0,7,17,0,4,1,1,0.53,45,423,468
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4917,0,7,18,0,4,1,1,0.56,55,428,483
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4918,0,7,19,0,4,1,1,0.59,37,285,322
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4919,0,7,20,0,4,1,1,0.63,41,229,270
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4920,0,7,21,0,4,1,1,0.66,31,165,196
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4921,0,7,22,0,4,1,1,0.7,25,149,174
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,4922,0,7,23,0,4,1,1,0.75,28,95,123
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4923,0,7,0,0,5,1,1,0.79,12,45,57
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4924,0,7,1,0,5,1,1,0.79,12,22,34
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4925,0,7,2,0,5,1,1,0.79,3,10,13
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4926,0,7,3,0,5,1,1,0.79,2,9,11
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4927,0,7,4,0,5,1,1,0.84,2,4,6
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4928,0,7,5,0,5,1,1,0.84,4,23,27
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4929,0,7,6,0,5,1,2,0.84,7,83,90
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4930,0,7,7,0,5,1,2,0.79,26,228,254
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4931,0,7,8,0,5,1,2,0.77,30,354,384
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4932,0,7,9,0,5,1,1,0.47,28,151,179
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4933,0,7,10,0,5,1,1,0.42,37,69,106
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4934,0,7,11,0,5,1,1,0.4,43,118,161
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4935,0,7,12,0,5,1,1,0.31,40,95,135
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4936,0,7,13,0,5,1,1,0.31,42,114,156
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4937,0,7,14,0,5,1,1,0.3,34,114,148
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4938,0,7,15,0,5,1,1,0.3,40,129,169
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4939,0,7,16,0,5,1,1,0.3,35,198,233
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4940,0,7,17,0,5,1,1,0.3,47,374,421
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4941,0,7,18,0,5,1,1,0.37,49,313,362
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4942,0,7,19,0,5,1,1,0.42,22,219,241
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4943,0,7,20,0,5,1,1,0.41,53,153,206
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4944,0,7,21,0,5,1,1,0.46,29,134,163
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4945,0,7,22,0,5,1,1,0.49,47,127,174
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,4946,0,7,23,0,5,1,1,0.52,26,90,116
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4947,0,7,0,0,6,0,1,0.55,60,73,133
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4948,0,7,1,0,6,0,1,0.55,15,75,90
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4949,0,7,2,0,6,0,1,0.55,11,31,42
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4950,0,7,3,0,6,0,1,0.62,18,25,43
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4951,0,7,4,0,6,0,1,0.66,4,6,10
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4952,0,7,5,0,6,0,1,0.7,4,9,13
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4953,0,7,6,0,6,0,1,0.7,6,18,24
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4954,0,7,7,0,6,0,1,0.66,3,39,42
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4955,0,7,8,0,6,0,1,0.59,27,87,114
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4956,0,7,9,0,6,0,1,0.46,49,125,174
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4957,0,7,10,0,6,0,1,0.41,79,182,261
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4958,0,7,11,0,6,0,1,0.36,111,206,317
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4959,0,7,12,0,6,0,1,0.32,111,230,341
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4960,0,7,13,0,6,0,1,0.29,125,183,308
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4961,0,7,14,0,6,0,1,0.29,112,193,305
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4962,0,7,15,0,6,0,1,0.31,113,189,302
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4963,0,7,16,0,6,0,1,0.27,126,176,302
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4964,0,7,17,0,6,0,1,0.29,93,209,302
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4965,0,7,18,0,6,0,1,0.28,92,207,299
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4966,0,7,19,0,6,0,1,0.33,101,155,256
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4967,0,7,20,0,6,0,1,0.43,74,132,206
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4968,0,7,21,0,6,0,1,0.49,82,123,205
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4969,0,7,22,0,6,0,1,0.52,80,129,209
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,4970,0,7,23,0,6,0,1,0.55,63,114,177
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4971,0,7,0,0,0,0,1,0.55,33,80,113
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4972,0,7,1,0,0,0,1,0.62,8,71,79
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4973,0,7,2,0,0,0,1,0.66,19,48,67
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4974,0,7,3,0,0,0,1,0.66,24,26,50
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4975,0,7,4,0,0,0,1,0.7,6,7,13
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4976,0,7,5,0,0,0,1,0.69,4,4,8
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4977,0,7,6,0,0,0,1,0.7,5,8,13
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4978,0,7,7,0,0,0,1,0.58,19,26,45
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4979,0,7,8,0,0,0,1,0.55,54,88,142
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4980,0,7,9,0,0,0,1,0.49,55,128,183
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4981,0,7,10,0,0,0,1,0.36,91,163,254
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4982,0,7,11,0,0,0,1,0.28,112,163,275
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4983,0,7,12,0,0,0,1,0.25,146,192,338
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4984,0,7,13,0,0,0,1,0.24,142,152,294
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4985,0,7,14,0,0,0,1,0.24,130,196,326
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4986,0,7,15,0,0,0,1,0.18,109,184,293
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4987,0,7,16,0,0,0,1,0.17,98,208,306
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4988,0,7,17,0,0,0,1,0.16,114,206,320
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4989,0,7,18,0,0,0,1,0.41,91,213,304
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4990,0,7,19,0,0,0,1,0.55,87,187,274
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4991,0,7,20,0,0,0,1,0.55,70,205,275
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4992,0,7,21,0,0,0,1,0.59,68,96,164
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4993,0,7,22,0,0,0,1,0.7,25,71,96
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,4994,0,7,23,0,0,0,1,0.66,14,56,70
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,4995,0,8,0,0,1,1,1,0.7,7,22,29
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,4996,0,8,1,0,1,1,1,0.74,5,12,17
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,4997,0,8,2,0,1,1,1,0.74,4,7,11
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,4998,0,8,3,0,1,1,1,0.79,0,4,4
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,4999,0,8,4,0,1,1,1,0.83,2,2,4
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5000,0,8,5,0,1,1,1,0.83,2,24,26
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5001,0,8,6,0,1,1,1,0.83,3,97,100
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5002,0,8,7,0,1,1,1,0.62,24,258,282
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5003,0,8,8,0,1,1,1,0.43,35,347,382
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5004,0,8,9,0,1,1,1,0.41,27,139,166
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5005,0,8,10,0,1,1,1,0.36,27,70,97
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5006,0,8,11,0,1,1,1,0.32,53,66,119
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5007,0,8,12,0,1,1,1,0.33,53,115,168
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5008,0,8,13,0,1,1,1,0.31,38,112,150
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5009,0,8,14,0,1,1,1,0.29,37,86,123
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5010,0,8,15,0,1,1,1,0.27,52,77,129
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5011,0,8,16,0,1,1,1,0.27,34,197,231
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5012,0,8,17,0,1,1,1,0.45,69,445,514
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5013,0,8,18,0,1,1,1,0.43,68,475,543
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5014,0,8,19,0,1,1,1,0.51,63,350,413
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5015,0,8,20,0,1,1,1,0.62,49,256,305
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5016,0,8,21,0,1,1,1,0.7,42,178,220
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5017,0,8,22,0,1,1,1,0.7,21,116,137
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,5018,0,8,23,0,1,1,1,0.74,14,82,96
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5019,0,8,0,0,2,1,1,0.74,11,18,29
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5020,0,8,1,0,2,1,1,0.74,4,8,12
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5021,0,8,2,0,2,1,1,0.69,2,6,8
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5022,0,8,3,0,2,1,1,0.74,0,5,5
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5023,0,8,4,0,2,1,1,0.74,0,10,10
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5024,0,8,5,0,2,1,1,0.74,4,17,21
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5025,0,8,6,0,2,1,1,0.69,12,105,117
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5026,0,8,7,0,2,1,1,0.61,15,320,335
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5027,0,8,8,0,2,1,1,0.58,37,398,435
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5028,0,8,9,0,2,1,1,0.46,31,182,213
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5029,0,8,10,0,2,1,1,0.36,50,90,140
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5030,0,8,11,0,2,1,1,0.32,32,96,128
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5031,0,8,12,0,2,1,1,0.3,45,112,157
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5032,0,8,13,0,2,1,1,0.3,50,153,203
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5033,0,8,14,0,2,1,1,0.25,45,114,159
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5034,0,8,15,0,2,1,1,0.25,48,120,168
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5035,0,8,16,0,2,1,1,0.25,58,216,274
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5036,0,8,17,0,2,1,2,0.27,63,493,556
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5037,0,8,18,0,2,1,2,0.34,65,491,556
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5038,0,8,19,0,2,1,2,0.36,85,369,454
